OnsetTime	OffsetTime	MidiPitch
342.573	342.713	77
342.709	343.207	90
342.71	343.207	94
342.71	343.207	68
342.825	342.947	92
342.826	342.948	89
342.829	343.078	77
342.947	343.332	92
342.948	343.33	89
342.948	343.722	61
343.077	343.585	88
343.078	343.588	91
343.078	343.332	77
343.207	343.717	90
343.207	343.721	94
343.207	343.721	68
343.33	343.455	89
343.332	343.459	92
343.332	343.589	77
343.455	343.722	89
343.459	343.722	92
343.459	343.722	73
343.585	343.722	88
343.588	343.722	91
343.589	343.722	77
343.717	344.227	90
343.721	344.227	94
343.721	344.227	68
343.847	343.968	92
343.851	343.966	89
343.851	344.227	77
343.966	344.224	89
343.968	344.227	92
343.969	344.227	61
344.093	344.222	101
344.222	344.711	101
344.224	344.456	89
344.224	344.711	69
344.34	344.459	100
344.456	344.7	89
344.459	344.711	100
344.459	344.711	72
344.459	344.711	77
344.578	344.696	99
344.696	345.691	99
344.7	344.938	89
344.701	345.691	70
344.822	344.935	98
344.935	345.691	98
344.938	345.18	89
344.939	345.667	82
344.941	345.418	77
345.057	345.18	97
345.18	345.599	97
345.18	345.411	89
345.182	345.691	65
345.298	345.414	96
345.411	345.666	89
345.414	345.663	96
345.414	345.691	87
345.418	345.691	81
345.418	345.691	77
345.537	345.691	95
345.599	345.691	97
345.663	345.838	96
345.666	345.901	89
345.666	346.149	85
345.667	346.149	82
345.782	345.904	94
345.838	346.146	96
345.901	346.147	89
345.904	346.269	94
345.905	346.387	87
345.905	346.387	84
345.905	346.388	77
346.02	346.509	93
346.079	346.569	97
346.146	346.325	96
346.147	346.384	89
346.149	346.635	85
346.149	346.636	82
346.269	346.385	94
346.325	346.633	96
346.384	346.635	89
346.385	346.642	94
346.387	346.642	87
346.387	346.642	84
346.388	346.642	77
346.509	346.642	93
346.569	346.642	97
346.633	346.811	96
346.635	346.874	89
346.635	347.129	85
346.636	347.13	82
346.756	346.873	94
346.811	347.126	96
346.873	347.245	94
346.874	347.129	89
346.874	347.367	87
346.875	347.368	84
346.875	347.368	77
346.996	347.49	93
347.056	347.654	97
347.126	347.301	96
347.129	347.365	89
347.129	347.615	85
347.13	347.615	82
347.245	347.367	94
347.301	347.654	96
347.365	347.613	89
347.367	347.616	94
347.367	347.654	87
347.368	347.654	84
347.368	347.654	77
347.49	347.654	93
347.613	349.372	89
347.615	349.372	82
347.615	349.372	85
347.616	347.675	94
347.675	347.808	96
347.742	347.874	94
347.808	347.937	96
347.874	348.001	94
347.937	348.063	96
348.001	348.123	94
348.063	348.186	96
348.123	348.252	94
348.186	348.316	96
348.252	348.371	94
348.316	348.435	96
348.371	348.497	94
348.435	348.557	96
348.497	348.624	94
348.557	348.683	96
348.624	348.742	94
348.683	348.802	96
348.742	348.865	94
348.802	348.925	96
348.865	348.988	94
348.925	349.046	96
348.988	349.11	94
349.046	349.169	96
349.11	349.232	94
349.169	349.289	96
349.232	349.372	94
349.289	349.372	96
349.348	349.411	93
349.412	349.488	94
349.474	349.558	95
349.54	349.621	96
349.572	350.07	70
349.611	350.098	85
349.611	349.73	97
349.667	349.796	99
349.73	349.855	97
349.796	349.919	99
349.855	349.982	97
349.919	350.037	99
349.982	350.1	97
350.037	350.16	99
350.07	350.608	70
350.098	350.608	85
350.1	350.223	97
350.16	350.283	99
350.223	350.349	97
350.283	350.401	99
350.349	350.469	97
350.401	350.531	99
350.469	350.594	97
350.531	350.608	99
350.564	351.629	68
350.591	351.629	96
350.592	351.629	84
350.594	350.716	97
350.654	350.776	99
350.716	350.839	97
350.776	350.902	99
350.839	350.968	97
350.902	351.031	99
350.968	351.094	97
351.031	351.161	99
351.094	351.224	97
351.161	351.294	99
351.224	351.361	97
351.294	351.421	99
351.322	351.629	66
351.358	351.629	94
351.36	351.629	82
351.361	351.476	97
351.421	351.543	99
351.476	351.609	97
351.543	351.629	99
351.578	352.642	65
351.606	352.116	92
351.607	352.121	80
351.609	351.731	97
351.673	351.798	99
351.731	351.865	97
351.798	351.924	99
351.865	351.99	97
351.924	352.053	99
351.99	352.121	97
352.053	352.183	99
352.116	352.642	92
352.117	353.425	68
352.12	353.423	77
352.121	353.425	80
352.121	352.246	97
352.183	352.315	99
352.246	352.375	97
352.315	352.442	99
352.375	352.512	97
352.442	352.574	99
352.512	352.638	97
352.574	352.652	99
352.638	352.767	97
352.705	352.831	99
352.767	352.9	97
352.831	352.96	99
352.9	353.026	97
352.96	353.089	99
353.026	353.156	97
353.089	353.244	99
353.156	353.331	97
353.244	353.425	99
353.331	353.425	97
353.422	353.705	81
353.423	353.709	77
353.423	353.51	96
353.51	353.604	97
353.604	353.71	98
353.712	355.361	101
353.713	355.06	82
353.713	355.361	68
353.713	355.336	72
353.716	355.334	78
353.779	355.361	100
353.853	355.361	99
353.923	355.361	98
353.999	355.361	97
354.069	355.361	96
354.143	355.361	95
354.213	355.361	94
354.284	355.361	93
354.357	355.361	92
354.427	355.361	91
354.497	355.361	90
354.567	355.361	89
354.636	355.361	88
354.706	355.361	87
354.784	355.361	86
354.854	355.361	85
354.923	355.361	84
354.99	355.361	83
355.06	355.361	82
355.13	355.361	81
355.2	355.361	80
355.257	356.86	56
355.271	355.361	79
355.287	356.373	63
355.308	356.163	66
355.334	356.95	78
355.336	355.753	72
355.403	356.95	77
355.473	356.95	76
355.543	356.95	75
355.614	356.95	74
355.683	356.95	73
355.753	356.95	72
355.816	356.95	71
355.894	356.95	70
355.953	356.95	69
356.023	356.95	68
356.093	356.95	67
356.163	356.95	66
356.233	356.95	65
356.296	356.95	64
356.373	356.95	63
356.436	356.95	62
356.506	356.95	61
356.576	356.95	60
356.653	356.95	59
356.724	356.95	58
356.789	356.95	57
356.86	356.95	56
356.869	358.525	37
356.894	358.525	44
356.923	358.525	49
357.02	358.525	53
357.129	358.525	56
357.227	358.525	61
357.322	358.525	65
357.412	358.525	68
357.511	358.525	73
357.598	358.525	77
357.69	358.525	80
357.783	358.525	85
357.875	358.525	89
357.969	358.525	92
358.067	358.525	97
359.434	359.907	77
359.439	359.907	73
359.59	359.907	75
359.592	359.881	78
359.736	359.907	76
359.736	359.907	79
359.88	360.422	82
359.881	360.423	78
360.009	360.145	80
360.009	360.146	77
360.145	360.555	80
360.146	360.556	77
360.146	360.968	49
360.287	360.821	79
360.287	360.822	76
360.289	360.556	65
360.422	360.958	82
360.423	360.958	78
360.426	360.959	56
360.555	360.685	80
360.556	360.685	77
360.556	360.822	65
360.685	360.968	77
360.685	360.968	80
360.688	360.968	61
360.821	360.968	79
360.822	360.968	76
360.822	360.968	65
360.958	361.482	82
360.958	361.483	78
360.959	361.483	56
361.083	361.213	80
361.084	361.214	77
361.084	361.346	65
361.213	361.598	80
361.214	361.602	77
361.214	361.983	49
361.343	361.847	79
361.346	361.85	76
361.346	361.602	65
361.482	361.98	82
361.483	361.98	78
361.483	361.98	56
361.598	361.728	80
361.602	361.724	77
361.602	361.851	65
361.724	361.983	77
361.728	361.983	80
361.728	361.983	61
361.847	361.983	79
361.85	361.983	76
361.851	361.983	65
361.98	362.487	82
361.98	362.488	78
361.98	362.488	56
362.098	362.221	80
362.099	362.225	77
362.099	362.354	65
362.221	362.603	80
362.225	362.604	77
362.226	363.002	49
362.351	362.858	79
362.354	362.859	76
362.354	362.606	65
362.487	362.995	82
362.488	362.995	78
362.488	362.997	56
362.603	362.732	80
362.604	362.728	77
362.606	362.862	65
362.728	363.002	77
362.732	363.002	80
362.733	363.002	61
362.858	363.002	79
362.859	363.002	76
362.862	363.002	65
362.995	363.499	78
362.995	363.499	82
362.997	363.499	56
363.125	363.241	77
363.127	363.24	80
363.127	363.499	65
363.24	363.499	80
363.241	363.496	77
363.243	363.499	49
363.37	363.495	89
363.495	363.981	89
363.496	363.734	77
363.499	363.981	57
363.618	363.734	88
363.734	363.981	88
363.734	363.978	77
363.736	363.981	60
363.737	363.981	65
363.852	363.978	87
363.978	364.961	87
363.978	364.21	77
363.979	364.961	58
364.094	364.209	86
364.209	364.961	86
364.21	364.455	77
364.213	364.941	70
364.213	364.696	65
364.333	364.454	85
364.454	364.871	85
364.455	364.693	77
364.455	364.961	53
364.577	364.693	84
364.693	364.937	84
364.693	364.937	77
364.694	364.961	75
364.695	364.961	69
364.696	364.961	65
364.811	364.961	83
364.871	364.961	85
364.937	365.116	84
364.937	365.176	77
364.938	365.422	73
364.941	365.423	70
365.06	365.175	82
365.116	365.421	84
365.175	365.54	82
365.176	365.421	77
365.176	365.665	75
365.179	365.666	72
365.179	365.666	65
365.298	365.782	81
365.36	365.84	85
365.421	365.599	84
365.421	365.663	77
365.422	365.914	73
365.423	365.914	70
365.54	365.662	82
365.599	365.911	84
365.662	365.916	82
365.663	365.914	77
365.665	365.916	75
365.666	365.916	72
365.666	365.916	65
365.782	365.916	81
365.84	365.916	85
365.911	366.09	84
365.914	366.152	77
365.914	366.401	73
365.914	366.401	70
366.029	366.152	82
366.09	366.397	84
366.152	366.523	82
366.152	366.401	77
366.153	366.639	75
366.153	366.639	72
366.155	366.642	65
366.278	366.761	81
366.334	366.932	85
366.397	366.579	84
366.401	366.639	77
366.401	366.89	73
366.401	366.89	70
366.523	366.635	82
366.579	366.932	84
366.635	366.89	82
366.639	366.887	77
366.639	366.932	75
366.639	366.932	72
366.642	366.932	65
366.761	366.932	81
366.887	367.895	77
366.89	367.895	70
366.89	367.895	73
366.89	366.954	82
366.957	367.083	84
367.02	367.146	82
367.083	367.216	84
367.146	367.272	82
367.216	367.338	84
367.272	367.401	82
367.338	367.464	84
367.401	367.527	82
367.464	367.586	84
367.527	367.649	82
367.586	367.716	84
367.649	367.772	82
367.716	367.835	84
367.772	367.895	82
367.835	367.905	84
367.894	369.365	81
367.983	369.365	82
368.064	369.365	83
368.143	369.365	84
368.228	369.365	85
368.308	369.365	86
368.389	369.365	87
368.476	369.365	88
368.557	369.365	89
368.641	369.365	90
368.721	369.365	91
368.794	369.365	92
368.879	369.365	93
368.958	369.365	94
369.04	369.365	95
369.12	369.365	96
369.197	369.361	97
369.235	369.365	54
369.278	369.365	99
369.361	369.4	97
369.362	369.939	70
369.362	369.942	73
369.4	369.551	99
369.435	369.516	97
369.473	372.532	96
369.516	369.603	97
369.551	372.532	99
369.603	369.746	97
369.649	369.795	94
369.695	369.841	92
369.746	372.532	97
369.795	369.939	94
369.841	370.017	92
369.894	370.089	90
369.939	372.532	94
369.939	372.123	70
369.942	371.871	73
370.017	370.24	92
370.089	370.325	90
370.167	370.39	87
370.24	372.532	92
370.325	370.552	90
370.39	370.618	87
370.475	370.695	85
370.552	372.532	90
370.552	372.385	68
370.553	372.532	72
370.618	370.839	87
370.695	370.909	85
370.765	370.983	82
370.839	372.532	87
370.909	371.133	85
370.983	371.206	82
371.055	371.273	80
371.133	372.532	85
371.206	371.426	82
371.273	371.49	80
371.349	371.553	78
371.426	372.532	82
371.49	371.682	80
371.553	371.745	78
371.619	371.808	75
371.682	372.532	80
371.745	371.935	78
371.808	372	75
371.871	372.063	73
371.935	372.532	78
372	372.186	75
372.063	372.25	73
372.123	372.312	70
372.186	372.532	75
372.25	372.532	73
372.312	372.532	70
372.385	372.539	68
372.739	372.822	70
372.743	372.823	58
372.746	372.826	61
372.746	372.827	54
372.746	372.827	42
372.829	372.945	68
372.83	372.945	56
372.83	372.949	61
372.833	372.878	53
372.834	372.883	44
373.306	373.415	92
373.362	373.8	94
373.415	373.527	92
373.474	377.87	91
373.527	374.09	92
373.58	377.87	101
373.58	377.87	56
373.582	377.143	65
373.582	376.886	68
373.656	373.876	99
373.73	373.946	97
373.8	374.02	94
373.876	377.87	99
373.946	374.167	97
374.02	374.237	94
374.09	374.307	92
374.167	377.87	97
374.237	374.451	94
374.307	374.52	92
374.381	374.594	89
374.451	377.87	94
374.52	374.738	92
374.594	374.804	89
374.664	374.881	87
374.738	377.87	92
374.804	375.018	89
374.881	375.088	87
374.951	375.158	85
375.018	377.87	89
375.088	375.297	87
375.158	375.364	85
375.227	375.434	82
375.297	377.87	87
375.364	375.581	85
375.434	375.651	82
375.512	375.721	80
375.581	377.87	85
375.651	375.861	82
375.721	375.931	80
375.791	376.005	77
375.861	377.87	82
375.931	376.145	80
376.005	376.214	77
376.07	376.284	75
376.145	377.87	80
376.214	376.425	77
376.284	376.494	75
376.355	376.564	73
376.425	377.87	77
376.494	376.701	75
376.564	376.764	73
376.635	376.83	70
376.701	377.87	75
376.764	376.953	73
376.83	377.016	70
376.886	377.079	68
376.953	377.87	73
377.016	377.208	70
377.079	377.272	68
377.143	377.338	65
377.208	377.87	70
377.272	377.471	68
377.338	377.537	65
377.405	377.601	63
377.471	377.87	68
377.537	377.87	65
377.601	377.87	63
377.678	377.87	61
378.108	378.181	81
378.109	378.185	69
378.109	378.185	65
378.109	378.185	53
378.186	378.373	82
378.188	378.374	70
378.189	378.275	66
378.189	378.276	54
378.937	379.689	54
378.938	379.69	60
378.938	379.693	48
378.939	379.694	32
378.94	379.694	39
378.941	379.697	44
381.943	382.024	37
382.105	382.193	44
382.287	382.633	56
382.288	382.634	49
382.637	382.714	37
382.797	382.888	44
382.976	383.323	56
382.977	383.326	49
383.327	383.407	37
383.495	383.582	44
383.673	384.187	68
383.673	384.188	65
383.674	384.023	56
383.676	384.023	49
384.024	384.106	37
384.19	384.275	66
384.194	384.278	63
384.195	384.279	44
384.359	384.433	65
384.359	384.436	61
384.36	384.677	56
384.36	384.677	49
384.495	384.59	66
384.496	384.591	63
384.681	384.758	68
384.681	384.758	65
384.682	384.758	37
384.838	384.926	44
384.927	385.013	70
384.929	385.013	66
385.017	385.531	68
385.017	385.532	65
385.02	385.367	56
385.02	385.371	49
385.371	385.451	37
385.532	385.619	66
385.535	385.62	63
385.536	385.62	44
385.703	385.772	65
385.707	385.777	61
385.707	386.018	56
385.708	386.018	49
385.842	385.93	66
385.846	385.93	63
386.018	386.098	68
386.022	386.102	65
386.022	386.102	37
386.179	386.266	44
386.27	386.354	70
386.271	386.354	66
386.358	386.529	68
386.358	386.53	65
386.361	386.703	56
386.361	386.704	49
386.704	386.784	37
386.865	386.959	44
387.047	387.4	56
387.047	387.401	49
387.401	387.474	37
387.554	387.649	45
387.743	388.251	76
387.744	388.251	73
387.744	388.254	64
387.746	388.093	57
387.747	388.094	49
388.094	388.17	37
388.258	388.338	74
388.258	388.342	71
388.259	388.342	45
388.422	388.489	73
388.423	388.492	69
388.423	388.74	57
388.425	388.741	49
388.559	388.654	74
388.562	388.654	71
388.745	388.821	76
388.745	388.822	73
388.745	388.825	37
388.905	388.99	45
388.99	389.08	78
388.993	389.084	74
389.087	389.595	76
389.088	389.595	73
389.088	389.595	64
389.088	389.43	57
389.091	389.435	49
389.435	389.511	37
389.599	389.682	74
389.599	389.683	71
389.6	389.683	45
389.763	389.833	73
389.764	389.833	69
389.764	390.064	57
389.766	390.065	49
389.903	389.983	74
389.903	389.984	71
390.065	390.144	76
390.067	390.148	73
390.068	390.149	37
390.225	390.312	45
390.316	390.407	78
390.316	390.408	74
390.408	390.579	76
390.41	390.582	73
390.411	390.582	64
390.411	390.753	57
390.414	390.753	49
390.757	390.837	37
390.918	391.005	45
391.093	391.439	57
391.094	391.439	49
391.443	391.527	37
391.607	391.695	49
391.789	392.3	81
391.79	392.301	78
391.79	392.301	69
391.793	392.136	62
391.793	392.136	54
392.137	392.217	37
392.301	392.381	80
392.303	392.382	76
392.304	392.382	49
392.468	392.539	78
392.468	392.539	74
392.469	392.78	62
392.469	392.78	54
392.608	392.692	80
392.609	392.696	76
392.783	392.861	81
392.783	392.864	78
392.787	392.864	37
392.945	393.035	49
393.036	393.123	83
393.039	393.126	80
393.126	393.634	78
393.127	393.635	81
393.127	393.635	69
393.13	393.473	62
393.13	393.473	54
393.474	393.553	37
393.637	393.721	80
393.638	393.722	76
393.641	393.725	49
393.802	393.871	78
393.802	393.872	74
393.806	394.121	62
393.806	394.124	54
393.941	394.033	80
393.942	394.036	76
394.124	394.205	81
394.128	394.205	78
394.128	394.205	37
394.285	394.372	49
394.373	394.453	83
394.373	394.453	80
394.457	394.527	81
394.457	394.53	78
394.458	394.761	62
394.458	394.761	54
394.684	394.762	81
394.685	394.765	78
394.765	394.835	83
394.766	394.838	80
394.766	394.838	65
394.918	394.999	71
395	395.072	81
395	395.076	78
395.076	395.157	83
395.08	395.157	80
395.08	395.394	74
395.31	395.394	85
395.314	395.395	77
395.395	395.475	86
395.398	395.475	78
395.399	395.479	61
395.555	395.643	66
395.646	395.723	81
395.647	395.723	78
395.727	395.808	80
395.727	395.808	77
395.728	395.808	69
395.961	396.045	81
395.962	396.045	78
396.046	396.119	83
396.049	396.123	80
396.049	396.123	65
396.199	396.283	71
396.284	396.357	81
396.284	396.357	78
396.36	396.438	83
396.36	396.438	80
396.361	396.441	74
396.598	396.675	85
396.599	396.675	77
396.679	396.763	86
396.679	396.763	78
396.68	396.767	61
396.85	396.931	66
397.018	397.092	92
397.019	397.096	69
397.096	397.168	93
397.169	397.253	95
397.254	397.326	93
397.327	397.627	87
397.327	397.627	90
397.33	397.627	68
397.484	397.645	85
397.487	397.645	89
397.488	397.627	75
397.648	397.805	84
397.649	397.81	87
397.652	397.726	78
397.81	397.963	80
397.812	397.963	92
397.967	398.335	90
397.967	398.278	87
397.97	398.335	61
398.12	398.335	85
398.121	398.335	89
398.125	398.335	68
398.278	398.359	84
398.278	398.359	87
398.279	398.363	72
398.442	398.52	68
398.443	398.523	80
398.604	398.913	75
398.605	398.957	78
398.605	398.957	56
398.757	398.957	73
398.762	398.957	77
398.762	398.957	63
398.912	398.993	72
398.913	398.993	75
398.913	398.994	66
399.073	399.157	68
399.073	399.158	80
399.234	400.039	73
399.237	399.564	77
399.238	400.039	37
399.399	400.039	44
399.563	400.053	68
399.564	400.053	80
399.564	400.057	77
399.566	400.039	56
399.566	399.9	49
399.9	400.039	49
400.057	400.147	66
400.06	400.148	78
400.06	400.151	75
400.061	400.152	56
400.235	400.305	65
400.235	400.305	77
400.238	400.309	73
400.238	400.532	61
400.375	400.455	66
400.375	400.456	78
400.375	400.459	75
400.532	400.861	68
400.533	400.861	80
400.533	400.862	77
400.536	401.299	37
400.694	401.299	44
400.775	401.299	70
400.775	401.299	82
400.777	401.299	78
400.861	401.354	68
400.861	401.355	80
400.862	401.359	77
400.862	401.299	56
400.865	401.19	49
401.19	401.299	49
401.359	401.442	66
401.36	401.443	78
401.36	401.443	75
401.362	401.446	56
401.53	401.597	65
401.53	401.6	77
401.531	401.6	73
401.531	401.824	61
401.674	401.75	66
401.674	401.751	78
401.674	401.751	75
401.827	402.153	68
401.828	402.154	80
401.831	402.156	77
401.831	402.359	37
401.982	402.359	44
402.07	402.359	70
402.073	402.359	82
402.073	402.359	78
402.153	402.359	68
402.154	402.359	80
402.156	402.359	77
402.157	402.489	56
402.157	402.49	49
402.49	403.522	37
402.636	403.522	45
402.818	403.522	88
402.818	403.476	85
402.819	403.522	76
402.821	403.313	57
402.821	403.151	49
403.151	403.522	49
403.308	403.522	74
403.312	403.522	86
403.312	403.522	83
403.313	403.522	57
403.472	403.543	73
403.476	403.546	85
403.476	403.546	81
403.477	403.77	64
403.613	403.693	74
403.616	403.694	86
403.616	403.696	83
403.77	404.102	76
403.771	404.1	88
403.773	404.101	85
403.773	404.599	37
403.924	404.599	45
404.016	404.599	78
404.017	404.599	90
404.018	404.593	86
404.1	404.599	88
404.101	404.599	85
404.102	404.599	76
404.103	404.595	57
404.103	404.432	49
404.432	404.599	49
404.593	404.669	74
404.593	404.67	86
404.594	404.67	83
404.595	404.673	57
404.75	404.827	73
404.753	404.827	85
404.754	404.831	81
404.754	405.047	64
404.897	404.97	74
404.897	404.974	86
404.898	404.975	83
405.047	405.377	76
405.048	405.376	88
405.051	405.377	85
405.052	405.639	37
405.204	405.639	45
405.293	405.639	78
405.293	405.639	90
405.294	405.639	86
405.376	405.639	88
405.377	405.639	85
405.377	405.639	76
405.377	405.709	57
405.38	405.71	49
405.712	406.54	37
405.86	406.54	45
406.041	406.54	93
406.042	406.54	90
406.042	406.54	81
406.045	406.54	57
406.046	406.381	49
406.381	406.54	49
406.536	406.612	80
406.538	406.616	92
406.539	406.619	88
406.539	406.62	54
406.696	406.766	78
406.697	406.766	90
406.697	406.767	86
406.699	406.99	62
406.699	406.993	57
406.833	406.909	80
406.835	406.91	92
406.836	406.913	88
406.994	407.323	81
406.997	407.322	93
406.997	407.32	90
406.998	407.823	37
407.147	407.823	45
407.231	407.823	83
407.232	407.823	95
407.235	407.816	92
407.32	407.823	90
407.322	407.823	93
407.323	407.823	81
407.323	407.823	57
407.323	407.649	49
407.649	407.823	49
407.813	407.886	80
407.816	407.887	92
407.816	407.887	88
407.817	407.889	54
407.966	408.037	78
407.97	408.037	90
407.97	408.04	86
407.971	408.257	62
407.971	408.258	57
408.107	408.179	80
408.107	408.184	92
408.11	408.184	88
408.258	408.58	81
408.261	408.582	93
408.261	408.583	90
408.264	408.684	37
408.415	408.684	45
408.495	408.684	83
408.499	408.684	95
408.499	408.684	92
408.58	408.684	81
408.582	408.684	93
408.583	408.684	90
408.583	408.873	57
408.583	408.874	49
408.796	408.876	81
408.8	408.877	78
408.877	408.946	83
408.878	408.947	80
408.88	408.95	65
409.03	409.104	71
409.104	409.181	81
409.108	409.182	78
409.182	409.261	83
409.184	409.262	80
409.185	409.492	74
409.412	409.493	85
409.416	409.497	77
409.497	409.569	86
409.5	409.57	78
409.5	409.57	61
409.65	409.731	66
409.734	409.814	81
409.734	409.815	78
409.815	409.888	80
409.818	409.892	77
409.819	409.892	69
410.039	410.112	81
410.039	410.116	78
410.116	410.182	83
410.119	410.185	80
410.119	410.186	65
410.259	410.336	71
410.336	410.413	81
410.337	410.413	78
410.414	410.486	83
410.414	410.487	80
410.417	410.49	74
410.63	410.707	85
410.634	410.707	77
410.711	410.787	86
410.711	410.788	78
410.712	410.788	61
410.868	410.952	66
411.036	411.105	92
411.04	411.11	69
411.11	411.183	93
411.184	411.253	95
411.254	411.327	93
411.327	411.624	87
411.33	411.624	90
411.334	411.624	68
411.481	411.635	85
411.482	411.635	89
411.484	411.624	75
411.638	411.792	84
411.639	411.793	87
411.642	411.719	78
411.795	411.95	80
411.796	411.951	92
411.951	412.31	90
411.953	412.251	87
411.953	412.31	61
412.1	412.31	85
412.101	412.31	89
412.103	412.31	68
412.251	412.335	84
412.251	412.335	87
412.254	412.336	72
412.411	412.495	68
412.416	412.496	80
412.576	412.878	75
412.576	412.926	78
412.577	412.926	56
412.727	412.926	73
412.727	412.926	77
412.73	412.926	63
412.877	412.958	72
412.878	412.961	75
412.878	412.961	66
413.038	413.139	68
413.042	413.14	80
413.245	413.325	73
413.245	413.325	77
413.246	413.326	49
413.405	413.486	56
413.57	414.062	89
413.57	414.062	92
413.571	414.062	68
413.571	414.062	61
413.738	414.061	56
413.899	414.062	49
414.06	414.13	94
414.061	414.133	97
414.061	414.134	56
414.2	414.284	92
414.204	414.284	96
414.204	414.284	68
414.205	414.285	61
414.357	414.434	94
414.358	414.435	90
414.361	414.435	56
414.515	414.596	89
414.515	414.599	92
414.516	414.599	49
414.677	414.76	56
414.844	415.362	77
414.848	415.362	80
414.848	415.362	68
414.851	415.362	61
414.997	415.317	56
415.152	415.362	49
415.313	415.386	75
415.314	415.387	78
415.317	415.39	56
415.467	415.548	73
415.468	415.551	77
415.468	415.551	68
415.47	415.552	61
415.625	415.705	75
415.625	415.706	68
415.628	415.706	56
415.792	415.873	73
415.793	415.873	77
415.793	415.874	49
415.954	416.034	56
416.118	416.579	89
416.119	416.584	92
416.119	416.559	68
416.121	416.559	61
416.276	416.559	56
416.429	416.559	49
416.584	416.657	94
416.585	416.658	97
416.587	416.658	56
416.727	416.801	92
416.728	416.801	96
416.728	416.804	68
416.73	416.804	61
416.878	416.958	94
416.878	416.961	90
416.879	416.962	56
417.031	417.116	89
417.035	417.116	92
417.038	417.117	49
417.196	417.28	56
417.364	417.696	78
417.367	417.697	82
417.367	417.689	68
417.368	417.689	61
417.529	417.689	56
417.7	417.767	77
417.701	417.768	80
417.701	417.768	49
417.84	417.918	75
417.844	417.918	78
417.844	417.918	56
417.997	418.074	73
417.998	418.074	77
418.001	418.075	68
418.001	418.078	61
418.155	418.235	75
418.155	418.24	68
418.156	418.24	56
418.316	418.4	73
418.319	418.4	77
418.32	418.401	49
418.484	418.568	56
418.648	419.195	89
418.649	419.195	92
418.652	419.195	68
418.653	419.195	61
418.806	419.128	56
418.967	419.195	49
419.125	419.198	94
419.128	419.201	97
419.128	419.202	56
419.268	419.352	92
419.271	419.353	96
419.272	419.353	68
419.272	419.353	61
419.426	419.503	94
419.426	419.503	90
419.429	419.504	56
419.576	419.663	89
419.579	419.664	92
419.58	419.667	49
419.744	419.828	56
419.908	420.374	77
419.909	420.374	80
419.912	420.29	68
419.913	420.29	61
420.066	420.29	56
420.22	420.297	49
420.375	420.448	75
420.375	420.448	78
420.378	420.449	56
420.517	420.598	73
420.518	420.601	77
420.518	420.602	68
420.521	420.602	61
420.675	420.756	75
420.676	420.756	68
420.679	420.757	56
420.843	420.923	73
420.844	420.924	77
420.844	420.924	49
421.004	421.088	56
421.169	421.648	89
421.169	421.648	92
421.17	421.648	68
421.173	421.648	61
421.326	421.637	56
421.481	421.648	49
421.634	421.708	94
421.637	421.708	97
421.637	421.709	56
421.777	421.858	92
421.778	421.859	96
421.778	421.861	68
421.781	421.862	61
421.931	422.009	94
421.935	422.009	90
421.938	422.012	56
422.093	422.173	89
422.093	422.174	92
422.093	422.174	49
422.26	422.348	56
422.432	422.804	78
422.432	422.804	82
422.436	422.804	68
422.436	422.804	61
422.593	422.804	56
422.765	422.845	77
422.768	422.846	80
422.768	422.846	49
422.922	422.999	75
422.923	423.003	78
422.923	423.006	56
423.076	423.16	73
423.076	423.161	77
423.08	423.161	68
423.08	423.162	61
423.233	423.321	75
423.234	423.322	68
423.237	423.322	56
423.402	423.485	73
423.405	423.486	77
423.405	423.486	49
423.569	423.654	56
423.734	424.046	68
423.734	423.888	73
423.735	423.814	65
423.738	423.815	61
423.889	424.049	74
423.891	423.972	56
424.049	424.683	68
424.05	424.526	75
424.053	424.683	49
424.203	424.528	56
424.361	424.683	66
424.361	424.683	60
424.526	424.683	75
424.526	424.683	78
424.528	424.683	56
424.679	424.984	73
424.679	424.998	77
424.683	424.75	49
424.827	424.998	80
424.827	424.998	56
424.984	425.137	68
424.984	425.141	73
424.987	425.058	65
424.987	425.058	61
425.142	425.218	56
425.295	425.925	80
425.295	425.767	87
425.296	425.925	49
425.452	425.771	56
425.61	425.925	66
425.61	425.925	60
425.767	425.925	87
425.768	425.925	90
425.771	425.925	56
425.922	426.233	85
425.923	426.272	89
425.925	426.272	49
426.073	426.272	92
426.076	426.272	56
426.231	426.386	80
426.233	426.388	85
426.233	426.303	65
426.234	426.307	61
426.388	426.466	56
426.547	427.176	68
426.547	427.014	75
426.551	427.175	49
426.705	427.018	56
426.856	427.176	66
426.857	427.176	60
427.014	427.176	75
427.017	427.118	78
427.018	427.176	56
427.067	427.176	80
427.118	427.176	78
427.171	427.482	73
427.172	427.527	77
427.175	427.527	49
427.322	427.527	80
427.322	427.527	56
427.479	427.633	68
427.482	427.636	73
427.482	427.559	65
427.483	427.559	61
427.636	427.712	56
427.797	428.416	80
427.798	428.262	87
427.798	428.414	49
427.951	428.266	56
428.104	428.416	66
428.105	428.416	60
428.262	428.416	87
428.266	428.368	90
428.266	428.416	56
428.312	428.416	92
428.368	428.416	90
428.413	428.722	85
428.413	429.042	89
428.414	429.029	49
428.563	429.042	92
428.564	428.878	56
428.721	429.042	80
428.722	429.042	85
428.724	429.042	65
428.725	429.042	61
428.878	429.042	56
429.028	429.109	72
429.029	429.11	49
429.11	430.271	73
429.19	430.271	75
429.193	429.501	56
